Experiment,Train_H@1,Train_H@3,Train_H@10,Train_MRR,Val_H@1,Val_H@3,Val_H@10,Val_MRR,Test_H@1,Test_H@3,Test_H@10,Test_MRR
1_6_0,0.6308972473786194,0.7650514656368959,0.8692951475256641,0.7138451871170087,0.15634191176470588,0.2629595588235294,0.3735294117647059,0.23031832184346132,0.1619692193584276,0.26358242165770446,0.373539773780827,0.2334416315099152
1_6_8,0.3114942212816249,0.4587450355243448,0.6151964489397667,0.4145669908648272,0.09825367647058823,0.1782169117647059,0.27794117647058825,0.159133565307436,0.09920267012794363,0.183756721676247,0.28314481735583164,0.16195228510834545
1_7_7,0.39657399645443675,0.5424093339013564,0.6697404043041488,0.49156948357338043,0.12582720588235294,0.20248161764705883,0.2885110294117647,0.18183063390460866,0.1253476729093269,0.2046170962358613,0.2919525310587799,0.18322749622620213
1_8_6,0.4755314909230833,0.6218409443841302,0.7476328555526544,0.570073310227857,0.12325367647058824,0.20643382352941175,0.31121323529411765,0.18605861303788906,0.12210272575560913,0.2058223623215279,0.31318375672167625,0.18569698123243944
1_9_5,0.4470707875822832,0.5871961191199307,0.7163755548531615,0.5399321424404895,0.1072610294117647,0.1801470588235294,0.27996323529411765,0.16451493380520954,0.11236788429445578,0.1860745410717597,0.28917114778416464,0.17042555334449108
2_0_1,0.5336141382769662,0.691687165885635,0.8128890843376806,0.6316194018887545,0.1370404411764706,0.22886029411764705,0.3358455882352941,0.20321530453870607,0.13832746152419803,0.2289078435008344,0.34211014277767476,0.20486262699398824
2_0_13,0.27871150384102683,0.41756565476108676,0.573068836148254,0.376982074033874,0.07619485294117648,0.12729779411764705,0.20248161764705883,0.11883554044704037,0.07899128499907287,0.13026145002781384,0.20841832004450214,0.1221361484844414
2_0_5,0.5111314194621188,0.6680500776450864,0.8021149696978026,0.611284375697341,0.14430147058823528,0.23676470588235293,0.3425551470588235,0.21093000896477723,0.14324123864268495,0.24123864268496198,0.34897088818839234,0.21267295366233993
2_10_3,0.3431019555567771,0.48928772657935604,0.6318111231739663,0.44118873627935906,0.1036764705882353,0.17003676470588236,0.2590073529411765,0.1550928333834063,0.1069905432968663,0.1749490079732987,0.264416836640089,0.15920026162667478
2_11_2,0.4480808608297717,0.6024021878049116,0.7367968996935425,0.5485587458172902,0.125,0.20422794117647058,0.3046875,0.1856661341162923,0.12219543853142963,0.20137214908214351,0.30409790469126646,0.18267615837252968
2_12_1,0.04871026701664216,0.08499044896725164,0.13306856129839076,0.07947664671333829,0.02104779411764706,0.04632352941176471,0.08474264705882353,0.04321710297594107,0.022992768403486002,0.047747079547561654,0.0908585203040979,0.0454363237984757
2_13_0,0.39845671801778276,0.5530116673766955,0.6898594142949414,0.4988619045642061,0.10487132352941177,0.18354779411764705,0.2795036764705882,0.16349636449087215,0.1125533098460968,0.1873725199332468,0.27915816799554977,0.16844502319648919
